BD+05 939B;S;TAU;ORI
CCDM J05265+0256AB;S;ORI;TAU
psi02/Ori;S;ORI;TAU
n01/Ori;S;ORI;TAU
38/Ori;S;ORI;ERI
HD 36013;S;ORI;ERI
CCDM J05297-0048AB;S;ORI;ERI
HR 1861;S;ORI;ERI
HR 1863;S;ORI;ERI
HR 1873;S;ORI;ERI
HR 1826;S;ORI;ERI
HR 1900;S;ORI;MON
HR 1891;S;ORI;MON
c/Ori;S;ORI;MON
HR 1898;S;ORI;MON
45/Ori;S;ORI;MON
tet01 D/Ori;S;ORI;MON
tet01 A/Ori;S;ORI;MON
ADS 4186;S;ORI;MON
tet02 A/Ori;S;ORI;MON
tet02 B/Ori;S;ORI;MON
tet01 C/Ori;S;ORI;MON
HR 1886;S;ORI;MON
ADS 4182;S;ORI;MON
HD 36151;S;ORI;MON
HR 1911;S;ORI;ERI
HR 1887;S;ORI;MON
HD 36059;S;ORI;ERI
HD 36094;S;COL;LEP
HD 37224;S;COL;PIC
HR 1827;S;PIC;COL
IDS 05281-4223;S;PIC;COL
HD 36648;S;PIC;COL
HD 38503;S;TAU;AUR
HD 37859;S;TAU;AUR
26/Aur;S;TAU;AUR
HD 38583;S;TAU;ORI
HR 1945;S;TAU;AUR
HD 38584;S;TAU;ORI
HR 1997;S;TAU;ORI
127/Tau;S;TAU;ORI
HD 37603;S;TAU;ORI
126/Tau;S;TAU;ORI
BD+16 841A;S;TAU;ORI
131/Tau;S;TAU;ORI
133/Tau;S;TAU;ORI
HD 38672;S;TAU;ORI
HR 1987;S;TAU;ORI
52/Ori;S;TAU;ORI
HR 1978;S;TAU;ORI
V1030/Ori;S;ORI;ERI
HR 1959;S;ORI;MON
HR 1986;S;ORI;ERI
HR 1967;S;ORI;ERI
BD-06 1293A;S;ORI;ERI
V1031/Ori;S;ORI;MON
HR 1944;S;ORI;LEP
HD 37702;S;ORI;LEP
HD 38426;S;COL;LEP
AK/Lep;S;COL;LEP
tet/Aur;S;TAU;AUR
V440/Aur;S;TAU;ORI
HR 2013;S;TAU;ORI
136/Tau;S;TAU;ORI
132/Tau;S;TAU;ORI
HR 2030;S;TAU;ORI
chi01/Ori;S;TAU;ORI
CCDM J05508+1427AB;S;TAU;ORI
HD 39729;S;ORI;TAU
HD 38797;S;TAU;ORI
134/Tau;S;TAU;ORI
HD 39881;S;ORI;TAU
HR 2099;S;ORI;TAU
HR 2050;S;ORI;TAU
HR 2014;S;TAU;ORI
HD 39773;S;ORI;MON
HR 2024;S;ORI;MON
56/Ori;S;MON;ORI
59/Ori;S;MON;ORI
HD 40210;S;MON;ORI
60/Ori;S;MON;ORI
HR 2071;S;MON;ORI
HD 40397;S;MON;ORI
CCDM J05496-1429AB;S;ORI;LEP
HD 40100;S;LEP;COL
HR 2086;S;LEP;COL
HR 2068;S;COL;LEP
HD 39148;S;COL;LEP
HR 2053;S;PIC;COL
HR 2055;S;PIC;COL
HR 2096;S;AUR;CAM
HR 2137;S;TAU;AUR
HD 41330;S;TAU;AUR
V394/Aur;S;GEM;TAU
HR 2111;S;GEM;TAU
BD+23 1170A;S;GEM;TAU
BD+23 1170B;S;GEM;TAU
4/Gem;S;GEM;ORI
3/Gem;S;GEM;ORI
1/Gem;S;GEM;TAU
64/Ori;S;GEM;TAU
CCDM J06084+1358AB;S;GEM;ORI
BD+13 1124A;S;GEM;ORI
HR 2127;S;MON;ORI
ADS 4749;S;MON;ORI
HD 42092;S;MON;ORI
HR 2174;S;MON;ORI
HR 2154;S;MON;LEP
HR 2142;S;MON;ORI
HD 42116;S;CMA;MON
HR 2182;S;CMA;LEP
HR 2163;S;CMA;COL
HR 2186;S;CMA;COL
HR 2140;S;COL;LEP
72/Col;S;COL;LEP
pi.02/Col;S;PIC;COL
HR 2187;S;PIC;CAR
HD 42196;S;AUR;LYN
HR 2217;S;AUR;GEM
HR 2272;S;GEM;ORI
12/Gem;S;GEM;ORI
68/Ori;S;GEM;ORI
HR 2214;S;GEM;ORI
ksi/Ori;S;ORI;GEM
HR 2253;S;ORI;GEM
HR 2222;S;ORI;GEM
HD 43931;S;ORI;GEM
k/Ori;S;ORI;GEM
l/Ori;S;ORI;MON
HD 44109;S;ORI;MON
HD 43587;S;MON;ORI
HR 2280;S;MON;ORI
BD+02 1197A;S;MON;ORI
HR 2236;S;MON;ORI
V638/Mon;S;CMA;MON
HR 2224;S;MON;ORI
HR 2234;S;MON;ORI
HD 43857;S;MON;ORI
7/Mon;S;MON;ORI
HR 2237;S;MON;ORI
HR 2284;S;MON;ORI
HD 43745;S;CMA;COL
HD 43162;S;CMA;COL
HD 43369;S;CMA;COL
HD 44404;S;COL;CMA
HD 44926;S;GEM;ORI
HR 2304;S;GEM;ORI
HD 45769;S;GEM;ORI
15/Gem;S;GEM;ORI
CCDM J06228+1734AB;S;ORI;GEM
HD 45088;S;ORI;MON
HR 2366;S;ORI;GEM
20/Gem;S;MON;GEM
BD+17 1286B;S;MON;GEM
HD 45180;S;ORI;MON
HD 45314;S;ORI;GEM
HR 2370;S;ORI;GEM
HR 2378;S;MON;GEM
CCDM J06237+0436AB;S;MON;ORI
HD 44771;S;MON;ORI
HR 2355;S;MON;ORI
HR 2312;S;MON;ORI
HD 45317;S;MON;ORI
HD 44948;S;MON;ORI
HD 45974;S;MON;ORI
HR 2386;S;MON;ORI
IDS 06275-0548;S;MON;ORI
HR 2328;S;MON;ORI
HR 2309;S;MON;ORI
HR 2379;S;MON;ORI
HR 2373;S;MON;ORI
HD 45016;S;MON;CMA
KL/CMa;S;MON;CMA
IU/CMa;S;MON;CMA
CCDM J06294-2235AB;S;CMA;COL
ksi01/CMa;S;CMA;COL
HD 46523;S;CMA;COL
HD 45588;S;CMA;COL
HD 44978;S;CMA;COL
HR 2397;S;CMA;COL
HR 2364;S;CMA;COL
HR 2329;S;COL;CMA
HR 2388;S;COL;CMA
HR 2316;S;COL;CMA
HD 45158;S;COL;CMA
HR 2353;S;COL;CMA
HD 45501;S;COL;CMA
HD 46288;S;COL;CMA
psi02/Aur;S;AUR;GEM
HD 47412;S;AUR;GEM
HD 48228;S;AUR;GEM
HD 46296;S;AUR;GEM
HR 2452;S;GEM;AUR
53/Aur;S;GEM;AUR
54/Aur;S;GEM;AUR
25/Gem;S;GEM;AUR
HD 46780;S;GEM;AUR
HD 47176;S;GEM;AUR
HD 47086;S;GEM;AUR
HR 2449;S;GEM;MON
30/Gem;S;GEM;MON
HD 47127;S;GEM;MON
HD 47888;S;GEM;MON
14/Mon;S;GEM;MON
HD 47129;S;MON;GEM
HR 2467;S;GEM;MON
V689/Mon;S;MON;ORI
HD 46644;S;MON;CMI
HD 48106;S;MON;ORI
nu.01/CMa;S;CMA;MON
ADS 5253;S;PSC;CET
HR 2433;S;CMA;COL
V350/CMa;S;CMA;COL
S/534;S;CMA;COL
HR 2455;S;CMA;COL
10/CMa;S;CMA;COL
HR 2431;S;COL;PUP
HD 47144;S;COL;PUP
HD 47500;S;COL;PUP
HR 2444;S;COL;PUP
HR 2482;S;COL;PUP
HR 2475;S;COL;PUP
psi05/Aur;S;GEM;AUR
psi07/Aur;S;AUR;LYN
59/Aur;S;LYN;AUR
HD 50576;S;LYN;AUR
tet/Gem;S;AUR;GEM
HD 48640;S;GEM;AUR
d/Gem;S;GEM;AUR
HD 50482;S;GEM;AUR
HD 50634;S;GEM;AUR
CCDM J06474+1812AB;S;GEM;MON
HD 48953;S;GEM;MON
33/Gem;S;GEM;MON
e/Gem;S;GEM;MON
e/Gem;S;GEM;MON
HD 49932;S;MON;GEM
HD 49933;S;MON;ORI
HR 2521;S;MON;CMI
HD 50281;S;MON;ORI
CCDM J06541-0551AB;S;MON;ORI
mu/CMa;S;MON;ORI
HR 2522;S;CMA;MON
HR 2565;S;CMA;MON
17/CMa;S;CMA;MON
HD 51200;S;CMA;COL
CCDM J06497-2405AB;S;CMA;PUP
KX/CMa;S;CMA;PUP
HR 2497;S;CMA;COL
HR 2501;S;CMA;COL
HD 49095;S;CMA;COL
HR 2598;S;CMA;PUP
HZ/CMa;S;CMA;PUP
x/Pup;S;PUP;CMA
HR 2579;S;PUP;CAR
HD 52822;S;LYN;AUR
HR 2620;S;GEM;AUR
39/Gem;S;GEM;AUR
40/Gem;S;GEM;AUR
HD 53472;S;GEM;LYN
HD 53766;S;GEM;LYN
HD 52309;S;MON;GEM
HR 2610;S;GEM;MON
HR 2654;S;MON;CMI
HR 2636;S;CMI;MON
V926/Mon;S;CMI;MON
HR 2599;S;MON;ORI
HR 2624;S;MON;ORI
V569/Mon;S;MON;ORI
HD 53367;S;MON;ORI
HD 52721;S;MON;ORI
FN/CMa;S;MON;ORI
CCDM J07018-1053AB;S;MON;ORI
HD 53013;S;MON;CMA
HD 51573;S;CMA;MON
HD 52485;S;MON;CMA
HR 2628;S;CMA;COL
HR 2690;S;CMA;PUP
HR 2614;S;CMA;PUP
HR 2616;S;CMA;PUP
HR 2607;S;CMA;PUP
HR 2621;S;CMA;PUP
HR 2612;S;CMA;PUP
GJ 255;S;CMA;PUP
t/Pup;S;PUP;CMA
HR 2677;S;PUP;CMA
C/Pup;S;PUP;CMA
HR 2667;S;PUP;VEL
CCDM J07039-4336AB;S;PUP;VEL
HR 2668;S;PUP;VEL
HD 54159;S;LYN;AUR
CCDM J07128+2713AB;S;GEM;AUR
HD 56176;S;GEM;AUR
52/Gem;S;GEM;LYN
V356/Gem;S;GEM;LYN
HD 56200;S;CMI;GEM
45/Gem;S;GEM;CMI
HD 56515;S;CMI;MON
24/Mon;S;CMI;MON
CCDM J07142-0354AB;S;CMI;MON
HR 2739;S;MON;ORI
HD 56593;S;MON;ORI
HR 2705;S;CMA;MON
OS/CMa;S;MON;CMA
HD 54519;S;CMA;MON
HR 2695;S;CMA;PUP
HD 55271;S;CMA;COL
HR 2733;S;CMA;COL
145/CMa;S;CMA;PUP
CCDM J07166-2319AB;S;CMA;PUP
HD 56578;S;CMA;PUP
CCDM J07138-2254AB;S;CMA;COL
LZ/CMa;S;CMA;PUP
HD 55523;S;CMA;PUP
HR 2768;S;CMA;PUP
CCDM J07186-3048AB;S;CMA;PUP
CD-30 4276A;S;CMA;PUP
HD 55718;S;PUP;CMA
ups01/Pup;S;PUP;CMA
ups02/Pup;S;PUP;CMA
pi/Pup;S;PUP;CMA
HD 55474;S;PUP;CMA
E/Pup;S;PUP;CMA
HD 56531;S;CMA;PUP
65/Aur;S;LYN;AUR
b/Gem;S;GEM;LYN
HD 58712;S;GEM;CMI
56/Gem;S;CMI;GEM
HD 58246;S;GEM;CMI
61/Gem;S;GEM;CMI
HD 58338;S;GEM;CMI
HD 57275;S;CMI;MON
CCDM J07279-1133AB;S;CMA;MON
HR 2868;S;CMA;MON
NR/CMa;S;CMA;MON
HR 2785;S;CMA;MON
HR 2831;S;CMA;MON
HD 59408;S;CMA;MON
HD 59074;S;CMA;MON
CCDM J07193-2203AB;S;CMA;COL
HR 2839;S;CMA;PUP
HR 2874;S;CMA;PUP
CCDM J07251-2110AB;S;CMA;MON
MX/CMa;S;CMA;PUP
HR 2786;S;CMA;PUP
HQ/CMa;S;CMA;PUP
HD 59235;S;CMA;PUP
HR 2834;S;CMA;PUP
HD 58324;S;CMA;PUP
HR 2871;S;CMA;PUP
HR 2870;S;CMA;PUP
CD-31 4590;S;CMA;PUP
HR 2829;S;CMA;PUP
HR 2843;S;CMA;PUP
V368/Pup;S;CMA;PUP
70/Gem;S;GEM;LYN
HR 2896;S;GEM;LYN
HD 60204;S;GEM;LYN
ups/Gem;S;GEM;LYN
HR 2879;S;GEM;CMI
HR 2877;S;GEM;CMI
68/Gem;S;GEM;CMI
CCDM J07401+0514AB;S;GEM;CMI
alf/CMi;S;GEM;CMI
del03/CMi;S;GEM;CMI
HD 59726;S;CMI;MON
25/Mon;S;MON;PUP
HR 2883;S;CMA;MON
ADS 6216;S;MON;PUP
HD 61017;S;MON;PUP
HR 2932;S;MON;PUP
HR 2921;S;MON;PUP
HD 60552;S;MON;PUP
HR 2960;S;MON;PUP
HD 61071;S;PUP;CMA
m/Pup;S;PUP;CMA
n/Pup;S;PUP;CMA
n/Pup;S;PUP;CMA
n/Pup;S;PUP;CMA
k01/Pup;S;PUP;CMA
k02/Pup;S;PUP;CMA
HIP 37229;S;PUP;CMA
HD 61687;S;PUP;CMA
p/Pup;S;PUP;CMA
HD 61431;S;PUP;CMA
PS/Pup;S;CMA;PUP
f/Pup;S;PUP;CMA
HR 2895;S;CMA;PUP
d02/Pup;S;PUP;CMA
HR 3040;S;GEM;LYN
HD 63610;S;GEM;LYN
HD 63138;S;GEM;LYN
82/Gem;S;GEM;CMI
HD 63241;S;GEM;CMI
HR 3050;S;CMI;CNC
CCDM J07431+0011ABC;S;CMI;MON
CCDM J07521-0303AB;S;CMI;CNC
HD 63976;S;MON;PUP
5/Pup;S;MON;PUP
9/Pup;S;MON;PUP
9 A/Pup;S;MON;PUP
9 B/Pup;S;MON;PUP
HD 64259;S;MON;PUP
2 A/Pup;S;MON;PUP
2 B/Pup;S;MON;PUP
HD 62351;S;MON;PUP
QY/Pup;S;MON;PUP
HR 3027;S;MON;PUP
HR 3048;S;MON;PUP
188/Pup;S;PUP;CMA
HR 3060;S;PUP;CMA
HR 2992;S;PUP;CMA
ksi/Pup;S;PUP;CMA
omi/Pup;S;PUP;CMA
HD 62315;S;PUP;CMA
1/Pup;S;PUP;CMA
212/Pup;S;PUP;CMA
171/Pup;S;PUP;CMA
HR 3035;S;PUP;CMA
HD 63898;S;PUP;CMA
HD 63425;S;PUP;VEL
a/Pup;S;PUP;CMA
ome02/Cnc;S;GEM;CNC
HR 3127;S;GEM;CNC
HD 66348;S;CNC;CMI
BV/CMi;S;CMI;CNC
HR 3136;S;CMI;CNC
14/CMi;S;CMI;CNC
HR 3098;S;CMI;CNC
HR 3145;S;CMI;CNC
HR 3072;S;MON;PUP
HD 64611;S;MON;PUP
HD 66306;S;PUP;PYX
HR 3160;S;PUP;VEL
HD 67587;S;GEM;CNC
HD 66299;S;GEM;CNC
CCDM J08095+3213AB;S;GEM;CNC
HD 68017;S;GEM;CNC
CCDM J08056+2732AB;S;GEM;CNC
ADS 6569;S;GEM;CNC
11/Cnc;S;GEM;CNC
HR 3228;S;CNC;CMI
zet01 B/Cnc;S;CNC;GEM
zet01 A/Cnc;S;CNC;GEM
HR 3231;S;HYA;CMI
ADS 6588;S;HYA;MON
HR 3174;S;HYA;MON
19/Pup;S;HYA;MON
18/Pup;S;HYA;MON
HR 3194;S;HYA;MON
HR 3190;S;HYA;MON
HD 67698;S;PUP;HYA
rho/Pup;S;PUP;HYA
HD 66885;S;PUP;HYA
HR 3196;S;PUP;VEL
HD 68978A;S;PUP;VEL
HR 3239;S;PUP;VEL
HR 3177;S;VEL;PUP
HR 3238;S;VEL;PUP
HD 69280;S;VEL;PUP
HR 3240;S;VEL;PUP
HR 3241;S;VEL;PUP
HR 3219;S;VEL;PUP
21/Cnc;S;HYA;CNC
HD 70935;S;HYA;CMI
HR 3306;S;HYA;CMI
HR 3269;S;HYA;CMI
HR 3278;S;HYA;PUP
1/Hya;S;HYA;PUP
HR 3276;S;PYX;PUP
HR 3315;S;PYX;HYA
HR 3291;S;PYX;HYA
HR 3251;S;PUP;VEL
HD 70963;S;PYX;VEL
HD 70928;S;PYX;VEL
CCDM J08182-3722AB;S;VEL;PUP
HR 3283;S;VEL;PUP
phi01/Cnc;S;CNC;GEM
HR 3311;S;CNC;GEM
phi02 B/Cnc;S;CNC;GEM
HD 71729;S;LYN;CNC
HR 3312;S;CNC;GEM
tet/Cnc;S;GEM;CNC
HR 3380;S;HYA;CMI
HR 3395;S;HYA;CMI
LO/Hya;S;HYA;PUP
2/Hya;S;HYA;PUP
HD 71499;S;HYA;PUP
HD 72462;S;HYA;PUP
HR 3367;S;HYA;PUP
HR 3345;S;HYA;PUP
V596/Pup;S;HYA;PUP
HR 3381;S;PYX;HYA
HR 3402;S;PYX;HYA
HR 3397;S;PYX;VEL
XY/Pyx;S;VEL;PUP
HR 3419;S;PYX;VEL
HR 3399;S;VEL;PYX
40/Cnc;S;GEM;CNC
HD 73871;S;GEM;CNC
HD 73598;S;GEM;CNC
HD 73712;S;GEM;CNC
HR 3428;S;GEM;CNC
TYC 4868-1276-2;S;HYA;PUP
V401/Hya;S;HYA;SEX
F/Hya;S;HYA;SEX
HR 3480;S;PYX;HYA
D/Hya;S;PYX;HYA
9/Hya;S;PYX;HYA
HD 75098;S;PYX;HYA
HR 3425;S;PYX;HYA
HR 3430;S;PYX;HYA
HD 74690;S;PYX;HYA
CCDM J08397-2934AB;S;PYX;HYA
HD 74822;S;PYX;HYA
HD 73900;S;VEL;PYX
HD 75199;S;VEL;PYX
CCDM J08507+3504AB;S;GEM;LYN
sig01/Cnc;S;LYN;CNC
sig03/Cnc;S;LYN;CNC
57/Cnc;S;LYN;CNC
61/Cnc;S;LYN;CNC
53/Cnc;S;CNC;GEM
HD 76095;S;CNC;GEM
HD 76924;S;CNC;GEM
HD 75974;S;GEM;CNC
HD 75470;S;GEM;CNC
HD 75767;S;HYA;CMI
HR 3526;S;HYA;CMI
HR 3573;S;HYA;CMI
HD 76735;S;HYA;SEX
HD 75529;S;HYA;SEX
15/Hya;S;HYA;SEX
17 B/Hya;S;HYA;SEX
17 A/Hya;S;HYA;SEX
17/Hya;S;HYA;SEX
HD 76352;S;PYX;HYA
HR 3529;S;PYX;HYA
HR 3554;S;PYX;HYA
HD 199810;S;MIC;CAP
HD 212386;S;GRU;IND
sig02/Gru;S;GRU;IND
rho/Gru;S;GRU;IND
HR 8814;S;SCL;GRU
tet/Gru;S;SCL;GRU
HD 221736;S;SCL;GRU
iot/Phe;S;SCL;GRU
HR 9077;S;OCT;SCL
CCDM J00519-4343AB;S;SCL;GRU
ups/Phe;S;SCL;GRU
eta02/For;S;ERI;FOR
gam/Mic;S;MIC;CAP
6/PsA;S;PSA;MIC
CCDM J22120-3818AB;S;GRU;MIC
nu/Gru;S;GRU;MIC
CX/Gru;S;GRU;IND
ups/Gru;S;SCL;GRU
HD 11262;S;PHE;FOR
bet/For;S;CET;FOR
HD 210525;S;PSA;AQR
HR 8760;S;SCL;GRU
lam01/Scl;S;SCL;GRU
HR 576;S;FOR;PHE
HR 8050;S;MIC;CAP
HD 201226;S;MIC;CAP
tet/PsA;S;PSA;CAP
HR 8680;S;PSA;AQR
HR 8871;S;SCL;GRU
HD 656;S;SCL;GRU
HD 3074;S;SCL;GRU
HD 6403;S;CET;SCL
CCDM J02232-2952AB;S;FOR;ERI
ome/For;S;CET;FOR
24/Cap;S;CAP;MIC
HR 8148;S;CAP;MIC
8/PsA;S;PSA;CAP
HR 8601;S;PSA;AQR
TW/PsA;S;PSA;AQR
HR 8956;S;SCL;GRU
HR 57;S;CET;SCL
HD 8887;S;CET;SCL
HD 17134;S;CET;FOR
gam01/For;S;CET;FOR
HD 209506;S;PSA;AQR
HR 8619;S;PSA;AQR
HR 8802;S;SCL;PSA
HD 4691;S;CET;SCL
kap/For;S;FOR;CET
TY/For;S;FOR;CET
chi/Cap;S;CAP;AQR
41/Cap;S;CAP;PSA
CD-28 18257;S;SCL;GRU
CD-28 18257A;S;SCL;GRU
HR 8999;S;SCL;AQR
HR 9026;S;SCL;AQR
ADS 17090;S;CET;SCL
ADS 17029;S;PSC;CET
kap01/Scl;S;CET;SCL
kap02/Scl;S;CET;SCL
HD 1002;S;CET;SCL
HD 2947;S;CET;SCL
HD 3605;S;CET;SCL
HR 251;S;CET;SCL
CCDM J01236-2421AB;S;CET;SCL
HR 436;S;CET;SCL
HD 9731;S;CET;SCL
HD 9540;S;CET;SCL
HR 474;S;CET;SCL
HR 730;S;FOR;CET
tau02/Eri;S;FOR;ERI
eps/Cap;S;CAP;PSA
41/Aqr;S;PSA;AQR
41 B/Aqr;S;PSA;AQR
89/Aqr;S;SCL;PSA
c01/Aqr;S;SCL;PSA
CD-23 17771A;S;SCL;PSA
CD-23 17771B;S;SCL;PSA
HR 12;S;CET;SCL
HR 159;S;CET;SCL
GJ 25;S;CET;SCL
GJ 25;S;CET;SCL
HR 228;S;CET;SCL
HR 247;S;CET;SCL
48/Cet;S;CET;SCL
HD 8896;S;CET;SCL
HD 220466;S;SCL;AQR
HD 220766;S;SCL;AQR
b03/Aqr;S;SCL;AQR
HD 1431;S;CET;SCL
HR 108;S;CET;SCL
HR 394;S;CET;SCL
HD 9336;S;CET;SCL
BD-17 6422;S;AQR;CAP
53 A/Aqr;S;AQR;PSA
53 B/Aqr;S;AQR;PSA
HD 217684;S;SCL;PSA
HR 8783;S;SCL;PSA
104/Aqr;S;SCL;AQR
i02/Aqr;S;SCL;AQR
BD-19 6506B;S;SCL;AQR
CCDM J23460-1841AB;S;SCL;AQR
HD 5617;S;CET;SCL
AB/Cet;S;FOR;CET
sig/Cet;S;CET;FOR
HR 857;S;CET;PSC
HD 202929;S;AQR;CAP
18/Aqr;S;AQR;CAP
39/Aqr;S;AQR;CAP
tau01/Aqr;S;AQR;PSC
97/Aqr;S;SCL;AQR
BD-15 6406A;S;SCL;AQR
BD-15 6406B;S;SCL;AQR
HD 220811;S;SCL;AQR
ome02/Aqr;S;AQR;CAP
HR 172;S;CET;SCL
HR 206;S;CET;SCL
CCDM J01200-1549AB;S;CET;FOR
eps/Cet;S;CET;ERI
GJ 105.4;S;CET;ERI
GJ 105.4;S;CET;ERI
14/Aqr;S;AQR;CAP
HR 8355;S;AQR;CAP
74/Aqr;S;PSC;AQR
94/Aqr;S;AQR;CAP
94 B/Aqr;S;AQR;CAP
9/Cet;S;CET;PSC
HD 2488;S;CET;PSC
HR 227;S;PSC;CET
18/Cet;S;PSC;CET
HR 425;S;CET;PSC
HD 10453;S;CET;PSC
EZ/Cet;S;CET;PSC
chi/Cet;S;CET;PSC
HD 11964;S;CET;ERI
GAL/315;S;CET;ERI
HD 14044;S;CET;ERI
ksi/Aqr;S;AQR;CAP
CCDM J22430-0818AB;S;AQR;PSC
HR 8836;S;PSC;AQR
psi01/Aqr;S;PSC;AQR
CCDM J23238-0828AB;S;PSC;AQR
psi03/Aqr;S;PSC;AQR
HD 2760;S;CET;PSC
HD 4048;S;CET;PSC
44/Cet;S;CET;PSC
tet/Cet;S;CET;PSC
HR 466;S;CET;ERI
AR/Cet;S;CET;PSC
77/Cet;S;CET;PSC
80/Cet;S;CET;PSC
CCDM J21041-0549AB;S;AQR;EQU
12 A/Aqr;S;AQR;EQU
HD 214448;S;AQR;PSC
HR 8581;S;AQR;PEG
h/Aqr;S;AQR;PSC
BD-08 6018A;S;AQR;PSC
BD-08 6018B;S;AQR;PSC
AD/Cet;S;PSC;CET
IDS 01200-0628;S;PSC;CET
HR 404;S;CET;PSC
HD 10725;S;CET;PSC
HD 13155;S;CET;PSC
HD 205244;S;PEG;AQR
HD 207888;S;AQR;CAP
HR 8363;S;AQR;CAP
HR 8453;S;PEG;AQR
51/Aqr;S;AQR;PEG
HR 8629;S;AQR;PEG
LP/Aqr;S;AQR;PEG
HD 216931;S;PSC;AQR
HR 8716;S;PSC;AQR
96/Aqr;S;PSC;AQR
ADS 16676;S;PSC;AQR
HR 8931;S;PSC;AQR
24/Psc;S;PSC;AQR
12/Cet;S;CET;PSC
13 A/Cet;S;CET;PSC
13 B/Cet;S;CET;PSC
HR 174;S;CET;PSC
25/Cet;S;CET;PSC
66/Cet;S;CET;ERI
HD 15005;S;CET;ERI
79/Cet;S;CET;PSC
HR 892;S;CET;ERI
24/Aqr;S;PEG;AQR
HR 8263;S;PEG;AQR
HR 8507;S;AQR;PEG
zet02/Aqr;S;AQR;PEG
60/Aqr;S;AQR;PEG
HR 8734;S;PSC;AQR
10/Cet;S;CET;PSC
15/Cet;S;CET;PSC
39/Cet;S;CET;PSC
38/Cet;S;PSC;CET
42/Cet;S;CET;PSC
42 A/Cet;S;CET;PSC
42 B/Cet;S;CET;PSC
58/Cet;S;CET;PSC
61/Cet;S;CET;PSC
HD 13043;S;CET;PSC
84/Cet;S;CET;ERI
CCDM J21031+0132AB;S;EQU;DEL
d/Aqr;S;PEG;AQR
HD 215093;S;AQR;PEG
2/Psc;S;PSC;PEG
HR 8897;S;PSC;AQR
9/Psc;S;PSC;AQR
44/Psc;S;CET;PSC
26/Cet;S;PSC;CET
35/Cet;S;PSC;CET
CCDM J01559+0151AB;S;PSC;ARI
HR 719;S;CET;PSC
34/Peg;S;AQR;PEG
37/Peg;S;AQR;PEG
37 A/Peg;S;AQR;PEG
34 A/Peg;S;AQR;PEG
DL/Psc;S;PSC;AQR
HD 220512;S;PSC;PEG
HD 224315;S;PSC;PEG
HD 2235;S;CET;PSC
HD 4628;S;PSC;CET
77 A/Psc;S;PSC;CET
HD 8686;S;PSC;CET
HR 419;S;PSC;CET
HR 775;S;CET;PSC
4/Equ;S;PEG;EQU
HD 201221;S;PEG;EQU
3/Peg;S;PEG;AQR
4/Peg;S;PEG;AQR
HR 8359;S;PEG;AQR
HD 221445;S;PEG;PSC
BD+06 5168A;S;PEG;PSC
36/Psc;S;PEG;PSC
HD 1585;S;PEG;PSC
51/Psc;S;CET;PSC
WW/Psc;S;PSC;CET
e/Psc;S;PSC;CET
2/Equ;S;EQU;DEL
HR 8038;S;EQU;DEL
EE/Peg;S;PEG;AQR
HD 211048;S;PEG;AQR
49/Peg;S;PSC;PEG
BD+08 4973A;S;PEG;PSC
HR 8737;S;PEG;PSC
CCDM J00209+1059AB;S;PEG;PSC
35/Psc;S;PEG;PSC
HR 426;S;PSC;CET
HD 9496;S;PSC;CET
ksi01/Cet;S;CET;PSC
HD 16160;S;CET;PSC
6/Equ;S;PEG;EQU
HD 203345;S;PEG;EQU
BD+09 4786A;S;PEG;EQU
CCDM J21289+1106AB;S;PEG;EQU
42/Peg;S;PEG;AQR
ksi/Peg;S;PEG;PSC
HR 8724;S;PEG;PSC
52/Peg;S;PEG;PSC
HR 8833;S;PEG;PSC
66/Peg;S;PEG;PSC
HD 221813;S;PEG;PSC
HD 224429;S;PEG;PSC
HD 224674;S;PEG;PSC
42/Psc;S;AND;PEG
HD 4935;S;AND;PSC
HD 8187;S;PSC;CET
HD 12773;S;CET;PSC
VW/Ari;S;CET;ARI
HR 725;S;CET;ARI
HR 797;S;CET;ARI
20/Peg;S;PEG;AQR
HR 8456;S;PEG;VUL
HR 8631;S;PEG;VUL
BD+13 4971A;S;PEG;VUL
HD 218687;S;PEG;PSC
HD 2358;S;AND;PEG
49/Psc;S;PSC;AND
HD 2954;S;PSC;AND
72/Psc;S;AND;PSC
31/Ari;S;ARI;CET
HN/Peg;S;PEG;VUL
HD 211076;S;PEG;VUL
HD 218624;S;PEG;CYG
HD 219675;S;PEG;VUL
HD 220091;S;PEG;PSC
HD 221627;S;PEG;PSC
74/Peg;S;PEG;PSC
75/Peg;S;PEG;VUL
64/Psc;S;AND;PSC
HD 9312;S;PSC;AND
103/Psc;S;PSC;AND
HR 8116;S;PEG;EQU
BD+15 4375A;S;PEG;EQU
ADS 15386;S;PEG;CYG
HR 8455;S;PEG;CYG
40/Peg;S;PEG;CYG
51/Peg;S;PEG;PSC
HD 218381;S;PEG;CYG
HD 220334;S;PEG;CYG
HD 222978;S;PEG;CYG
52/Psc;S;PSC;AND
66/Psc;S;AND;PSC
HR 277;S;AND;PSC
74 A/Psc;S;AND;PSC
74 B/Psc;S;AND;PSC
ADS 899;S;AND;PSC
107/Psc;S;PSC;TRI
gam01/Ari;S;TRI;PSC
gam02/Ari;S;TRI;PSC
HR 8348;S;PEG;CYG
HR 8364;S;PEG;CYG
HD 211153;S;PEG;CYG
33/Peg;S;PEG;AND
71/Peg;S;PEG;AND
HD 2925;S;PSC;AND
HR 178;S;AND;PSC
36/And;S;AND;PSC
eta/And;S;AND;PSC
